,Ana,Eth,Glu,Nit
CDC19,11.181434599156118,30.490797546012267,18.958990536277604,0.0
PEX2,0.0,4.244897959183674,2.7129337539432177,0.0
MRS3,4.349137931034483,13.66938775510204,8.189873417721518,0.0
SET4,0.0,2.3446969696969697,0.0,0.0
TAX4,0.0,2.2448979591836733,2.041522491349481,0.0
IML2,0.0,5.387755102040817,0.0,0.0
IMA5,23.18435676576827,81.22448979591836,23.170731707317074,0.0
OPT1,0.0,4.244897959183674,2.7129337539432177,0.0
DPI8,4.349137931034483,13.66938775510204,8.189873417721518,0.0
YJL107C,0.0,2.6530612244897958,0.0,0.0
ALY2,0.0,2.2448979591836733,2.041522491349481,0.0
RSF2,0.0,2.420408163265306,0.0,0.0
HAP4,0.0,7.213375796178345,2.045845272206304,0.0
MSN4,4.190871369294605,6.9546925566343045,6.876876876876877,0.0
YKR041W,0.0,2.0064724919093853,0.0,0.0
ECM4,2.434173669467787,3.2587646076794656,2.7425925925925925,0.0
PTR2,0.0,2.6893203883495147,0.0,0.0
PCK1,4.394190871369295,6.3624595469255665,3.9339339339339343,0.0
BAS1,4.6,12.175066312997346,10.207792207792208,0.0
MNN4,0.0,2.233009708737864,0.0,0.0
YKL063C,2.0788381742738586,6.9546925566343045,4.84984984984985,0.0
YKR075C,57.62922861452273,120.46331006222492,76.83333992355342,3.666666666666666
UBP11,4.6,12.175066312997346,10.207792207792208,0.0
TPO1,0.0,4.300813008130081,0.0,0.0
GEP5,0.0,2.8512396694214877,2.413793103448276,0.0
SUL2,0.0,2.8512396694214877,2.413793103448276,0.0
AHP1,4.967359050445103,22.385120350109407,12.786995515695066,0.0
UCC1,3.3234200743494426,25.211805555555557,13.215189873417721,0.0
AQY2,2.450592885375494,13.184931506849315,7.560975609756098,0.0
SSA2,5.113122171945701,20.22058823529412,14.59375,0.0
YLR108C,4.967359050445103,22.385120350109407,12.786995515695066,0.0
YPS3,2.7412280701754383,9.723577235772357,5.878594249201278,0.0
YLR122C,2.7412280701754383,9.723577235772357,5.878594249201278,0.0
IFH1,3.3234200743494426,25.211805555555557,13.215189873417721,0.0
UFO1,0.0,2.284745762711865,0.0,0.0
HXT2,50.36675266597867,175.01226494190925,63.370781759467576,2.7362637362637363
GAT2,11.188670419536429,24.478907432318817,14.102149964463397,0.0
ICY1,3.0530612244897957,16.305084745762713,4.527777777777778,0.0
HOR7,0.0,2.1084745762711865,0.0,0.0
TDA1,13.830039525691697,45.58475139365955,25.802469135802472,0.0
RPM2,0.0,2.284745762711865,0.0,0.0
SOK2,2.038135593220339,5.230508474576272,2.4188790560471976,0.0
ISF1,2.3777777777777778,8.37037037037037,4.186186186186187,0.0
GID8,11.188670419536429,24.478907432318817,14.102149964463397,0.0
NDE1,2.004237288135593,5.593220338983051,0.0,0.0
CMC4,3.0530612244897957,16.305084745762713,4.527777777777778,0.0
HAS1,13.830039525691697,45.58475139365955,25.802469135802472,0.0
YNL234W,6.90566037735849,22.531645569620252,13.069053708439897,0.0
RPS3,3.0913242009132422,13.846441947565545,3.038922155688623,0.0
MLS1,0.0,2.078034682080925,0.0,0.0
SUN4,0.0,8.413455755206375,2.449064449064449,0.0
AQR1,12.8014440433213,72.59278194349768,25.46684350132626,0.0
BOP3,3.0954545454545452,13.235955056179774,13.228956228956228,0.0
YNR014W,0.0,7.764044943820226,2.717171717171717,0.0
RCF2,0.0,2.1655172413793102,0.0,0.0
ARE2,0.0,2.1655172413793102,0.0,0.0
RHO5,11.344543085033413,40.37453183520599,12.720740337506804,0.0
DCP2,0.0,2.078034682080925,0.0,0.0
PHO91,0.0,7.764044943820226,2.717171717171717,0.0
GRE2,0.0,4.593639575971731,2.435897435897436,0.0
PSK2,2.4285714285714284,18.69257950530035,10.60576923076923,0.0
RPL3,20.13377926421405,53.10126582278481,30.87318087318087,0.0
RGS2,0.0,2.3356890459363955,0.0,0.0
PAC1,2.5,18.268551236749115,6.794871794871796,0.0
CIR2,0.0,7.4628975265017665,2.7848837209302326,0.0
PFK27,3.7295081967213117,23.333333333333336,7.790697674418605,0.0
MED7,3.7295081967213117,23.333333333333336,7.790697674418605,0.0
RRT8,0.0,0.0,2.044025157232704,0.0
CIN5,2.8828124999999996,5.622448979591837,0.0,0.0
STD1,19.392226148409893,58.59516616314199,29.78717948717949,0.0
ETT1,3.879003558718861,17.389684813753583,9.35068493150685,0.0
YOR062C,20.13377926421405,53.10126582278481,30.87318087318087,0.0
GAC1,0.0,5.3356890459363955,0.0,0.0
HRK1,2.5,18.268551236749115,6.794871794871796,0.0
TYE7,3.0307017543859645,7.766447368421053,4.996794871794872,0.0
RMI1,37.77598414047012,95.66202357263126,60.80752629593932,0.0
GLN1,3.8811475409836067,10.805447470817121,7.414790996784565,0.0
NCE102,0.0,2.409375,0.0,0.0
PDR12,0.0,2.4776119402985075,2.4262820512820515,0.0
SKS1,37.77598414047012,95.66202357263126,60.80752629593932,0.0
YPR148C,0.0,2.409375,0.0,0.0
TPO3,2.053811659192825,6.175097276264591,2.960526315789474,0.0
YBL029W,0.0,3.259259259259259,0.0,0.0
YRO2,2.4201680672268906,6.484773112698495,2.6943699731903488,0.0
SND3,4.987704918032787,55.21715091893541,16.79108635097493,0.0
YPC1,2.040983606557377,6.303846153846154,3.9190031152647973,0.0
COS111,5.440740740740741,19.764,9.368600682593856,0.0
YBL029C-A,0.0,3.259259259259259,0.0,0.0
NTH2,0.0,2.528,0.0,0.0
QDR3,2.1688888888888886,6.214285714285714,4.096866096866097,0.0
REG2,0.0,2.0362537764350455,0.0,0.0
RFS1,0.0,2.0362537764350455,0.0,0.0
TIP1,0.0,6.4982456140350875,2.1056910569105693,0.0
UBC4,0.0,3.9379562043795624,0.0,0.0
VID24,4.987704918032787,55.21715091893541,16.79108635097493,0.0
YBR238C,2.0550458715596327,4.664,3.3890784982935154,0.0
ADY2,0.0,2.043307086614173,0.0,0.0
SIT4,5.532786885245902,22.32,6.724340175953079,0.0
GPD1,0.0,14.457142857142856,3.1314285714285712,0.0
YDR222W,0.0,3.4257142857142857,2.3577712609970676,0.0
CTS2,0.0,2.22,0.0,0.0
STP4,5.532786885245902,22.32,6.724340175953079,0.0
YAP6,2.2581967213114758,4.988571428571428,2.43108504398827,0.0
SWM1,2.2581967213114758,4.988571428571428,2.43108504398827,0.0
MTH1,19.44460403726708,124.68571428571428,38.88563049853372,0.0
HXT7,35.337322665967164,80.7632231529924,34.44992214601072,0.0
HXT6,30.27329120405048,77.4248951048951,24.929618768328446,0.0
HXT3,55.04808454909821,145.89304916841388,117.07697578426715,0.0
DXO1,0.0,2.22,0.0,0.0
APT2,7.762295081967213,42.31428571428572,17.480938416422287,0.0
GTT3,0.0,3.3422818791946307,2.578313253012048,0.0
PHM8,0.0,2.5503355704697985,0.0,0.0
THO1,4.9742489270386265,22.228187919463085,9.512261580381471,0.0
PMP2,0.0,3.3422818791946307,2.578313253012048,0.0
MIG3,43.58903362125012,162.66881028938906,102.9200332487219,2.032967032967033
SMB1,8.470790378006873,26.167202572347264,20.10979228486647,2.032967032967033
ARB1,0.0,2.5503355704697985,0.0,0.0
GPP2,4.9742489270386265,22.228187919463085,9.512261580381471,0.0
YER158C,0.0,3.120805369127517,0.0,0.0
BUR6,0.0,3.120805369127517,0.0,0.0
AQY3,2.3803418803418808,26.1993769470405,9.55015197568389,0.0
HXK1,10.641330166270784,43.81591986107159,28.080423226238906,0.0
HXK2,3.84,9.407166123778502,7.512269938650307,0.0
MIG2,36.081475334233694,78.47669698748044,58.69941897079393,0.0
ARI1,15.669565217391304,53.14630332040194,25.46319018404908,0.0
RIM8,0.0,2.403908794788274,0.0,0.0
FMP48,2.576419213973799,11.368078175895766,3.374233128834356,0.0
ASK10,0.0,11.908794788273617,4.377300613496932,0.0
MAL13,3.4497816593886466,5.830618892508143,3.8343558282208585,0.0
MAL12,0.0,2.465798045602606,0.0,0.0
TOS3,0.0,0.0,2.4750733137829912,0.0
MIG1,7.395904436860068,47.501161849830915,24.135716135716137,0.0
PMA1,13.764332818441066,34.46254071661238,18.110911889884996,0.0
YGR035C,0.0,2.1335504885993486,0.0,0.0
IMA1,3.4497816593886466,5.830618892508143,3.8343558282208585,0.0
MAL11,0.0,2.465798045602606,0.0,0.0
ROF1,0.0,2.5216450216450217,0.0,0.0
HXT4,50.414110429447845,69.68687740644825,53.954505686789155,3.763157894736842
HXT1,37.00233972164942,36.13903592458095,29.795409687184662,3.2835820895522385
SUC2,10.103146853146853,43.522267206477736,14.207492795389047,0.0
RHO3,0.0,2.956989247311828,0.0,0.0
VHR1,0.0,2.4291497975708505,0.0,0.0
RPI1,0.0,7.159116906886296,0.0,0.0
RGI2,0.0,2.4291497975708505,0.0,0.0
