,Ana,Eth,Glu,Nit
PNC1,1,0,0,0
MIG1,1,0,0,0
PMA1,1,0,1,0
YGR035C,1,0,1,0
RME1,1,0,1,0
YGR067C,1,0,1,0
VOA1,0,0,1,0
YGR117C,1,0,0,0
ERG1,2,0,0,0
IMA1,1,0,1,0
MAL11,1,0,0,0
RIM101,1,0,1,0
SNF6,1,0,0,0
RIM4,1,0,0,0
LRP1,1,0,0,0
RTC3,1,0,0,0
YHR140W,1,0,1,0
ROF1,1,0,1,0
LAM4,1,0,0,0
SPS100,1,0,1,0
DCD1,1,0,1,0
POG1,1,0,1,0
RHO3,1,1,1,0
HIS5,1,1,1,0
VHR1,2,0,1,0
TIR3,1,0,1,0
VLD1,1,0,1,0
RPI1,2,1,2,0
PRM5,1,1,1,0
RGI2,2,0,1,0
PDR11,1,0,1,0
