,Ana,Eth,Glu,Nit
PRX1,0,0,1,0
COR1,1,1,2,1
YBL029C-A,1,1,1,0
HTA2,0,1,1,0
NTH2,0,1,1,0
HHF1,1,1,1,0
SCO1,0,0,1,0
NRG2,0,0,1,0
TIP1,0,1,1,0
RXT2,0,1,1,1
VID24,1,1,1,0
YBR138C,0,0,1,0
SUP45,1,1,1,1
TBS1,0,1,1,0
ICS2,0,1,1,0
FZO1,1,1,1,1
PGI1,0,0,0,1
CTP1,0,0,1,0
SAT4,1,1,1,1
RBK1,1,1,1,1
YCR061W,1,1,1,1
KIN82,0,0,1,0
YCP4,0,0,1,1
ADY2,0,1,1,0
PMP1,0,1,1,0
FEN2,0,0,0,1
RIM1,0,0,0,1
RRP43,1,1,1,1
RTN2,0,0,1,0
SEC31,0,0,1,0
LYS20,0,0,1,0
RGT2,1,1,1,1
LYS21,0,0,1,0
YDL124W,0,1,1,0
SIT4,1,1,1,0
RCR2,0,0,1,0
RAD57,0,0,1,0
SNQ2,1,1,1,1
MRH1,0,1,1,0
RSM10,1,1,1,0
PST1,1,1,1,1
YDR061W,1,1,1,1
SNF11,2,2,2,2
UBC13,0,1,1,0
GIS1,0,1,2,0
ARO1,0,0,1,0
RPA14,1,1,1,1
HOM2,1,1,1,1
MSS4,1,1,1,0
UPC2,1,0,1,0
ADR1,1,1,1,1
YDR222W,0,0,1,0
HEM1,2,2,2,2
LYS4,0,0,1,0
PEX5,0,1,1,1
VHS1,1,1,1,1
YDR262W,1,1,1,1
MRP1,1,1,1,1
EFT2,1,2,2,1
PDR15,1,1,1,0
IZH1,0,0,1,0
SMT3,1,1,1,0
STL1,0,1,1,0
SOR2,0,1,1,1
YPD1,1,1,1,1
FMP45,0,1,1,1
PRR2,1,1,1,1
NOP6,1,1,1,1
HEM3,0,0,1,0
GGC1,1,1,1,1
ASF2,0,0,1,0
SCM3,1,1,1,1
HNT1,0,1,1,0
MRK1,1,0,0,0
KNH1,1,1,1,1
STP4,1,1,1,0
BSC1,1,0,0,0
CDC34,1,1,1,1
IPT1,2,2,2,2
ILT1,0,1,1,1
RLI1,0,1,1,0
ALT2,0,1,1,1
UME6,1,1,1,0
COX20,2,2,2,2
RTN1,0,0,1,0
PRP28,0,1,1,1
YDR248C,1,1,1,1
YAP6,1,1,1,1
SWM1,1,1,1,1
PMP3,0,0,1,0
MTH1,1,1,1,1
PHM6,0,1,1,1
HXT7,1,0,1,0
HXT6,0,0,1,0
HXT3,0,1,1,1
SVF1,1,1,1,1
SDH6,1,1,1,0
ATO3,1,2,2,1
APT2,1,1,1,1
RIB3,0,0,1,0
PKH1,0,0,1,0
GNP1,1,1,1,0
DSF1,1,1,1,0
PCM1,0,1,1,1
YEF1,2,2,2,2
HYP2,1,1,1,1
VMA3,0,1,0,0
TIM9,0,0,1,0
MIT1,0,0,1,0
PRE1,0,1,1,0
PRO3,0,1,0,0
YAT2,0,1,0,0
SPO73,1,1,1,1
THO1,0,0,1,0
RAD51,0,1,1,1
GDI1,1,1,1,0
DDI1,1,1,1,1
BMH1,1,1,1,1
HXT13,1,1,1,1
PRB1,0,1,1,1
SOM1,0,1,1,1
POL5,1,1,1,1
RPL12A,0,0,1,0
ANP1,1,1,1,1
ERG28,1,1,1,1
YER053C-A,0,2,2,2
GIP2,0,1,1,0
HIS1,0,0,1,0
FCY2,0,1,1,0
GPP2,0,0,1,0
VHR2,1,1,1,0
PTP3,1,1,2,1
PUP3,0,1,1,1
MAG1,1,1,1,1
ZNF1,1,0,0,0
AGX1,1,1,1,1
HSP12,0,1,1,0
YMR31,0,1,1,1
AQY3,1,1,1,1
MDJ1,0,1,1,0
IGD1,0,0,1,0
YFR018C,0,0,1,0
QCR6,0,0,2,0
PHO4,0,0,2,0
PRE4,0,0,1,0
HXK1,0,1,1,0
ZRT1,1,0,0,0
HXK2,0,0,1,0
VRG4,0,0,1,0
BOL2,1,1,1,1
MIG2,1,1,2,1
POX1,1,1,1,0
DSD1,1,1,1,1
MPT5,1,0,1,0
SUT1,1,1,2,0
ITC1,0,0,1,0
MET13,1,1,1,1
AFT1,1,1,1,0
PUS2,0,1,0,1
PYC1,1,1,0,1
OLE1,1,1,1,1
RIM8,0,0,1,0
ERG4,1,1,1,0
TAM41,1,1,1,1
MUP1,1,0,1,0
CLB1,1,2,2,2
SHY1,0,1,1,1
YGR122W,0,1,1,0
BTN2,0,1,1,0
CYS4,0,0,1,0
CHO2,0,0,1,1
YGR161W-C,0,0,1,0
RPS0A,1,1,1,1
DIE2,0,1,1,1
BNS1,0,1,1,0
MPC3,1,2,1,0
ENO1,1,1,1,1
GND2,1,1,1,1
YOR1,0,1,1,0
MAL13,0,2,2,0
MAL12,0,0,1,0
NIF3,1,1,1,1
CHC1,1,1,1,0
TOS3,1,0,1,0
RAD54,1,1,1,0
MRH4,0,1,0,1
SDS23,1,1,1,1
ERV14,0,0,2,0
PDR1,1,1,1,0
LEU1,0,0,1,0
PMA1,1,1,1,1
ERG26,1,1,1,1
THG1,0,1,1,1
YGR035C,1,1,1,1
NQM1,1,1,1,0
RME1,1,1,1,1
YGR067C,0,1,1,0
PIL1,1,1,1,0
MEP1,0,1,1,0
ECL1,1,1,1,0
GTO1,0,0,1,0
ERG1,1,1,1,1
RNR4,0,0,1,0
SMI1,0,1,1,1
PEX21,1,1,1,1
YAP1802,1,2,1,0
RIE1,1,2,2,1
COQ6,1,1,1,1
SCW4,1,0,1,1
PXR1,0,1,1,0
IMA1,0,1,1,0
MAL11,0,0,1,0
YHL044W,1,1,0,0
RIM101,1,1,1,0
RIM4,0,2,2,2
FSH1,1,1,1,1
SMF2,1,1,1,1
PCL5,0,0,1,0
RTC3,0,1,3,0
APE4,1,1,1,2
LSM12,0,0,1,0
CIA2,0,0,1,0
YHR127W,0,1,1,0
FUR1,0,1,1,0
ARO9,0,0,1,0
MPC2,3,3,3,3
SOL3,3,3,3,3
STB5,1,1,1,1
GND1,1,1,1,1
RPN10,0,1,1,0
ERG11,1,1,1,1
IRE1,0,1,1,0
HXT4,0,0,1,1
YHR112C,1,1,1,2
YCK1,0,0,1,0
AIM46,0,1,1,0
NBL1,0,1,1,0
BNR1,1,1,1,0
KGD1,0,1,0,0
POG1,0,1,1,0
VHR1,1,1,2,1
GPP1,0,0,1,0
PCL7,0,0,1,0
MET30,1,1,1,1
AIM21,0,1,1,1
RPR2,0,0,1,0
YIR016W,0,0,1,0
SOA1,1,1,1,1
POT1,1,1,1,0
RPL16A,0,0,1,0
CSM2,0,0,1,0
RPI1,1,1,1,0
PRM5,0,1,1,0
CAB2,0,0,1,0
RGI2,1,1,2,1
YIL055C,0,0,1,0
MMF1,0,0,1,0
SYG1,1,1,1,1
MPH1,0,1,1,1
DAL7,0,0,1,0
DAL3,0,0,1,0
YIR035C,0,1,1,0
IRC24,0,1,1,0
YIR042C,0,0,0,1
