,Ana,Eth,Glu,Nit
RBA50,1,0,1,0
STL1,2,0,1,0
FMP45,1,0,0,0
PRR2,2,0,1,0
NOP6,1,0,0,0
DLD1,1,0,0,0
SCM3,1,0,1,0
YDL085C-A,1,0,0,0
KNH1,1,0,1,0
STP4,1,0,0,0
NRG1,1,0,1,0
BAP3,1,0,0,0
IPT1,1,0,0,0
NUP42,1,0,0,0
YAP6,2,1,2,0
SWM1,2,1,2,0
MTH1,1,0,0,0
GIC2,1,0,1,0
HXT7,1,0,0,0
HXT6,2,0,1,1
HXT3,1,0,1,0
ATO3,1,1,1,0
APT2,1,0,1,0
GNP1,2,0,1,0
YDR524C-B,1,0,1,0
DSF1,1,0,1,0
IES6,1,0,0,0
YEL043W,1,0,0,0
HYP2,3,0,0,0
MCM3,1,0,0,0
MIT1,1,0,0,0
MNN1,1,0,0,0
TIR1,1,0,0,0
FAA2,1,0,0,0
THO1,1,0,0,0
GLC7,1,0,1,0
LSM5,1,0,0,0
HXT13,1,0,1,1
GLY1,1,0,0,0
ANP1,2,0,0,0
PIC2,1,0,1,0
YER053C-A,2,0,2,0
GPP2,1,0,0,0
VHR2,1,0,1,0
FTR1,1,0,0,0
YER158C,1,0,0,0
BUR6,2,0,0,0
ZNF1,1,0,0,0
GAT1,1,0,0,0
HSP12,2,0,0,0
FRS2,1,0,0,0
MDJ1,1,0,0,0
IGD1,1,0,0,0
YFR018C,1,0,0,0
QCR6,1,0,0,0
PHO4,1,0,0,0
HXK1,1,0,1,0
MIG2,1,0,0,0
ARO8,1,0,1,0
SUT1,2,1,1,0
TIP20,1,0,1,0
TOS8,1,0,0,0
PUS2,2,0,1,0
OLE1,1,0,0,0
RIM8,2,0,0,0
YGL036W,1,0,0,0
GSC2,1,0,0,0
TAM41,1,0,1,0
FMP48,2,0,1,0
MUP1,1,0,0,0
SHY1,1,0,0,0
RPS23A,1,0,0,0
YGR161W-C,1,0,0,0
MPC3,1,0,0,0
ENO1,1,0,0,0
TNA1,1,0,0,0
MAL13,1,0,1,0
RPS26A,1,0,0,0
YGL188C-A,1,0,0,0
RAD54,1,1,1,0
RRT6,1,0,1,0
MRH4,2,0,1,0
SDS23,1,0,0,0
HEM2,1,0,0,0
PNC1,1,0,0,0
MIG1,1,0,0,0
YGR035C,1,0,1,0
RME1,1,0,1,0
YGR067C,2,0,1,0
PIL1,1,0,0,0
